2025-09-19T20:14:02.001227,3.084,65.5,11772,26.78,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 65.5, ""field4"": 11772, ""field5"": 26.78}"
2025-09-19T20:14:02.001205,3.084,65.5,11772,26.78,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 65.5, ""field4"": 11772, ""field5"": 26.78}"
2025-09-19T20:18:18.274200,3.084,65.5,11773,26.79,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 65.5, ""field4"": 11773, ""field5"": 26.79}"
2025-09-19T20:18:18.274208,3.084,65.5,11773,26.79,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 65.5, ""field4"": 11773, ""field5"": 26.79}"
2025-09-19T20:20:44.621971,3.085,65.5,11790,26.75,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65.5, ""field4"": 11790, ""field5"": 26.75}"
2025-09-19T20:20:44.621994,3.085,65.5,11790,26.75,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65.5, ""field4"": 11790, ""field5"": 26.75}"
2025-09-19T20:22:58.053695,3.085,65.5,11790,26.77,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65.5, ""field4"": 11790, ""field5"": 26.77}"
2025-09-19T20:22:58.053705,3.085,65.5,11790,26.77,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65.5, ""field4"": 11790, ""field5"": 26.77}"
2025-09-19T20:23:23.544214,3.083,65.5,11791,26.74,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.083, ""field2"": 3, ""field3"": 65.5, ""field4"": 11791, ""field5"": 26.74}"
2025-09-19T20:23:23.544214,3.083,65.5,11791,26.74,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.083, ""field2"": 3, ""field3"": 65.5, ""field4"": 11791, ""field5"": 26.74}"
2025-09-19T20:52:57.607116,3.084,65.3,11791,26.57,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 65.3, ""field4"": 11791, ""field5"": 26.57}"
2025-09-19T20:52:57.607139,3.084,65.3,11791,26.57,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 65.3, ""field4"": 11791, ""field5"": 26.57}"
2025-09-19T21:14:10.799653,3.085,65.7,11792,26.41,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65.7, ""field4"": 11792, ""field5"": 26.41}"
2025-09-19T21:14:10.799866,3.085,65.7,11792,26.41,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65.7, ""field4"": 11792, ""field5"": 26.41}"
2025-09-19T21:16:25.122946,3.083,65.8,11794,26.39,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.083, ""field2"": 3, ""field3"": 65.8, ""field4"": 11794, ""field5"": 26.39}"
2025-09-19T21:16:25.124412,3.083,65.8,11794,26.39,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.083, ""field2"": 3, ""field3"": 65.8, ""field4"": 11794, ""field5"": 26.39}"
2025-09-19T21:22:56.897599,3.084,66.2,11798,26.34,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 66.2, ""field4"": 11798, ""field5"": 26.34}"
2025-09-19T21:22:56.897591,3.084,66.2,11798,26.34,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 66.2, ""field4"": 11798, ""field5"": 26.34}"
2025-09-19T21:52:56.536136,3.084,66.4,11798,26.16,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 66.4, ""field4"": 11798, ""field5"": 26.16}"
2025-09-19T21:52:56.536154,3.084,66.4,11798,26.16,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 66.4, ""field4"": 11798, ""field5"": 26.16}"
2025-09-19T22:22:56.077121,3.084,66.7,11798,26.02,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 66.7, ""field4"": 11798, ""field5"": 26.02}"
